asin,demand,constraint,submitted,confirmed,tr,received,week
9DD2ACE200,2.0,0.0,4.0,9.0,5.0,4.0,w2
0C44E78979,3.0,0.0,4.0,7.0,5.0,3.0,w2
93BD4FC1FC,5.0,2.0,3.0,6.0,3.0,3.0,w2
29D0B04C3E,3.0,2.0,2.0,5.0,3.0,2.0,w2
435D161C0B,3.0,1.0,3.0,6.0,4.0,2.0,w2
4AE1CBFCB5,3.0,1.0,4.0,9.0,5.0,4.0,w2
2023EA1BA0,8.0,1.0,8.0,15.0,8.0,7.0,w2
5FB0B7461A,3.0,1.0,2.0,10.0,8.0,3.0,w2
7284DBB68B,6.0,0.0,7.0,15.0,8.0,7.0,w2
9F4BA3BBB6,4.0,1.0,5.0,10.0,6.0,4.0,w2
853DA3E904,7.0,0.0,6.0,13.0,7.0,6.0,w2
C8E8D632C9,6.0,0.0,6.0,13.0,8.0,5.0,w2
06085C1A25,1.0,1.0,0.0,1.0,1.0,0.0,w2
97E61D8A1E,6.0,0.0,6.0,12.0,11.0,2.0,w2
ED09ADBC1D,3.0,1.0,2.0,5.0,4.0,1.0,w2
6413301CFD,4.0,0.0,8.0,15.0,11.0,4.0,w2
4EC69B201F,3.0,2.0,1.0,3.0,2.0,1.0,w2
47A2FA6E5D,5.0,0.0,6.0,12.0,7.0,5.0,w2
F432842676,2.0,2.0,1.0,2.0,1.0,1.0,w2
7EAEAA9E64,2.0,0.0,2.0,5.0,4.0,1.0,w2
0BCFA0E261,4.0,2.0,3.0,5.0,4.0,1.0,w2
A725B48B82,3.0,0.0,3.0,6.0,4.0,1.0,w2
3F130DAD56,3.0,0.0,3.0,6.0,5.0,1.0,w2
B0A5012D0F,7.0,1.0,7.0,14.0,7.0,7.0,w2
72909C02E5,3.0,1.0,4.0,8.0,4.0,4.0,w2
6209F68FD1,4.0,1.0,6.0,13.0,7.0,6.0,w2
53545E2562,1.0,0.0,1.0,2.0,4.0,-1.0,w2
38403A09AE,3.0,2.0,2.0,5.0,3.0,2.0,w2
C9ACD37B84,5.0,0.0,6.0,11.0,7.0,5.0,w2
1523FD6370,7.0,1.0,7.0,14.0,7.0,6.0,w2
36F9EFA93A,3.0,4.0,1.0,3.0,2.0,1.0,w2
A4B2E38152,5.0,1.0,5.0,10.0,5.0,5.0,w2
B0BBC4B7E3,1.0,0.0,2.0,5.0,2.0,2.0,w2
1E345711CE,9.0,3.0,8.0,16.0,17.0,-1.0,w2
B4EBCA5CC8,3.0,1.0,5.0,11.0,6.0,5.0,w2
EDAA82C7F6,5.0,0.0,6.0,13.0,8.0,5.0,w2
254AB324E1,3.0,1.0,3.0,5.0,3.0,3.0,w2
396750A6EF,3.0,1.0,2.0,6.0,5.0,1.0,w2
ED0F40C559,2.0,0.0,4.0,7.0,4.0,3.0,w2
D709126257,3.0,0.0,3.0,6.0,4.0,3.0,w2
5ECBED5D28,4.0,0.0,5.0,10.0,5.0,5.0,w2
F909A18BD5,3.0,1.0,3.0,5.0,3.0,3.0,w2
1E386374E3,4.0,1.0,3.0,8.0,5.0,2.0,w2
E1459408BB,5.0,2.0,4.0,7.0,6.0,1.0,w2
D825740780,2.0,0.0,3.0,6.0,4.0,3.0,w2
FDFA55F392,2.0,1.0,1.0,2.0,2.0,0.0,w2
9478035D63,4.0,1.0,4.0,8.0,6.0,3.0,w2
6B1EFFE7E5,3.0,0.0,3.0,7.0,4.0,3.0,w2
F25E55A440,7.0,1.0,7.0,14.0,8.0,7.0,w2
80144E7A2A,2.0,0.0,3.0,5.0,4.0,2.0,w2
13B2A7473E,2.0,0.0,3.0,5.0,4.0,1.0,w2
A13B20F326,4.0,0.0,4.0,9.0,8.0,1.0,w2
F37BA2A4F3,4.0,0.0,7.0,14.0,8.0,6.0,w2
6074A07B88,4.0,0.0,4.0,7.0,4.0,3.0,w2
F8CB0175B4,5.0,5.0,3.0,7.0,4.0,3.0,w2
B38204EC93,2.0,2.0,-0.0,-0.0,0.0,1.0,w2
D666B3F997,2.0,1.0,2.0,4.0,6.0,-2.0,w2
398FE4EFC5,7.0,1.0,7.0,15.0,8.0,6.0,w2
D55C411136,5.0,1.0,7.0,14.0,11.0,3.0,w2
0D2595C562,1.0,1.0,5.0,9.0,6.0,3.0,w2
7CD84EC7F8,3.0,1.0,2.0,4.0,3.0,1.0,w2
9DBA7069E3,3.0,5.0,-2.0,-4.0,-2.0,-2.0,w2
F5B7B01EF2,6.0,3.0,4.0,8.0,4.0,4.0,w2
1CF2DBD7AA,5.0,0.0,5.0,12.0,8.0,4.0,w2
3906BFFFCE,9.0,0.0,9.0,18.0,10.0,9.0,w2
66BF8DE3C1,3.0,0.0,3.0,6.0,7.0,-0.0,w2
90A807424B,3.0,2.0,1.0,2.0,1.0,1.0,w2
329791FA42,3.0,0.0,3.0,5.0,3.0,3.0,w2
C95C19ADA4,3.0,0.0,3.0,7.0,3.0,3.0,w2
13C70735B6,11.0,0.0,13.0,27.0,13.0,13.0,w2
591FDF4F50,5.0,0.0,7.0,14.0,7.0,7.0,w2
40E95DEAD7,2.0,0.0,2.0,4.0,3.0,0.0,w2
1E97C921F5,3.0,1.0,4.0,7.0,4.0,3.0,w2
F31BCF384A,3.0,1.0,5.0,10.0,6.0,4.0,w2
36B0086BD6,3.0,0.0,3.0,7.0,3.0,3.0,w2
00670590B5,4.0,0.0,5.0,10.0,5.0,5.0,w2
4E107A9184,2.0,1.0,2.0,4.0,2.0,2.0,w2
C07FB96C08,1.0,2.0,0.0,1.0,1.0,0.0,w2
9F7D611FEF,4.0,1.0,6.0,11.0,6.0,6.0,w2
1DE4C70F5B,8.0,2.0,7.0,13.0,8.0,6.0,w2
5ECDB517FB,3.0,0.0,3.0,6.0,4.0,2.0,w2
7654691C73,4.0,1.0,4.0,9.0,5.0,4.0,w2
7D06FE4C31,8.0,1.0,7.0,15.0,9.0,6.0,w2
FA9B8C7684,1.0,0.0,2.0,4.0,2.0,4.0,w2
C21CDC2364,3.0,1.0,3.0,5.0,4.0,1.0,w2
9C5A3EF5DB,4.0,1.0,4.0,8.0,6.0,2.0,w2
9D8729FD2A,4.0,0.0,5.0,10.0,5.0,4.0,w2
75A183CB53,1.0,3.0,-2.0,-3.0,-1.0,-2.0,w2
254B3EA568,6.0,1.0,8.0,16.0,9.0,7.0,w2
ADFC97E75E,4.0,2.0,2.0,4.0,2.0,2.0,w2
2D91360770,4.0,2.0,4.0,8.0,4.0,4.0,w2
05882926FE,3.0,3.0,1.0,2.0,3.0,-0.0,w2
AB03038E10,6.0,0.0,6.0,13.0,7.0,6.0,w2
55BBF3CC74,3.0,1.0,6.0,11.0,6.0,5.0,w2
4B2AB9575A,5.0,2.0,4.0,9.0,5.0,4.0,w2
DD84710E9C,4.0,1.0,5.0,9.0,5.0,4.0,w2
1FD1046F5F,8.0,0.0,8.0,15.0,10.0,6.0,w2
70D54CFEEE,3.0,0.0,3.0,6.0,5.0,1.0,w2
E52898C3B6,3.0,0.0,3.0,7.0,4.0,4.0,w2
63D3DA23C6,5.0,1.0,4.0,9.0,6.0,5.0,w2
97EC986A88,7.0,1.0,8.0,16.0,12.0,4.0,w2
4A43365F9F,4.0,1.0,3.0,7.0,4.0,3.0,w2
BBC6800A6B,6.0,0.0,6.0,13.0,7.0,5.0,w2
EA7AF42778,6.0,0.0,8.0,15.0,11.0,4.0,w2
88D4CF713A,6.0,0.0,7.0,14.0,8.0,6.0,w2
1E55B2D126,6.0,0.0,7.0,14.0,8.0,6.0,w2
971960E0E6,9.0,2.0,7.0,15.0,7.0,7.0,w2
BBA6B3043D,2.0,0.0,2.0,4.0,4.0,1.0,w2
F64D98B791,2.0,1.0,1.0,1.0,2.0,-0.0,w2
5449FAC1F5,3.0,0.0,3.0,7.0,5.0,2.0,w2
E93AB8166E,5.0,1.0,5.0,10.0,5.0,5.0,w2
5E48F4977C,2.0,2.0,1.0,2.0,2.0,-0.0,w2
620CAA2000,3.0,1.0,3.0,6.0,4.0,2.0,w2
D24E666E01,3.0,1.0,3.0,5.0,4.0,2.0,w2
C96B533E18,4.0,0.0,8.0,15.0,8.0,7.0,w2
3282C65419,1.0,1.0,-0.0,-1.0,0.0,-1.0,w2
B4DDBDB797,2.0,2.0,1.0,3.0,2.0,1.0,w2
C9A6E106DE,4.0,0.0,4.0,8.0,4.0,4.0,w2
7A50FF7D62,3.0,1.0,4.0,7.0,5.0,2.0,w2
00DCE332D4,4.0,1.0,6.0,12.0,7.0,5.0,w2
78E4A1607A,3.0,2.0,5.0,9.0,6.0,3.0,w2
10EC45043D,5.0,2.0,4.0,8.0,5.0,3.0,w2
207EBB82EF,1.0,1.0,4.0,7.0,4.0,3.0,w2
ECF9B674F6,7.0,0.0,7.0,14.0,12.0,2.0,w2
95DD82A71E,6.0,1.0,5.0,11.0,6.0,5.0,w2
D37E6FA8ED,4.0,0.0,5.0,9.0,7.0,2.0,w2
C8484D7AC4,3.0,1.0,3.0,6.0,3.0,2.0,w2
847228C7A0,3.0,1.0,2.0,5.0,3.0,3.0,w2
7F830AE7AE,3.0,2.0,2.0,5.0,4.0,1.0,w2
57596E07D3,5.0,0.0,5.0,11.0,7.0,3.0,w2
F470E7006D,1.0,1.0,2.0,4.0,3.0,1.0,w2
C72467D800,6.0,0.0,7.0,14.0,13.0,1.0,w2
5DC6C99AB0,3.0,1.0,3.0,7.0,4.0,3.0,w2
6FC4D2E195,3.0,2.0,4.0,7.0,5.0,2.0,w2
A6E201797A,5.0,2.0,3.0,5.0,3.0,2.0,w2
80800F822A,5.0,0.0,5.0,10.0,5.0,5.0,w2
61D32F12FD,3.0,0.0,3.0,6.0,4.0,2.0,w2
EFFBDCE77E,5.0,0.0,5.0,11.0,6.0,5.0,w2
C114C8B630,2.0,2.0,1.0,2.0,4.0,-2.0,w2
8CFBF9BDF5,5.0,1.0,6.0,12.0,7.0,5.0,w2
BE05278AA2,6.0,0.0,6.0,13.0,7.0,6.0,w2
5FD03B11BC,4.0,1.0,6.0,12.0,7.0,5.0,w2
5499D3245E,5.0,0.0,5.0,10.0,7.0,3.0,w2
8A12B87381,4.0,0.0,3.0,7.0,5.0,2.0,w2
4234E2AED9,7.0,0.0,8.0,17.0,9.0,8.0,w2
D1ACE5828C,6.0,1.0,5.0,10.0,7.0,4.0,w2
0F8487F411,6.0,0.0,6.0,13.0,7.0,6.0,w2
43D7589D47,3.0,0.0,4.0,8.0,4.0,4.0,w2
131EE532FB,4.0,5.0,-1.0,-1.0,0.0,-1.0,w2
B4F0DB2878,7.0,0.0,7.0,14.0,7.0,7.0,w2
22BE886D78,5.0,2.0,4.0,8.0,5.0,3.0,w2
8974FA8871,2.0,0.0,3.0,6.0,3.0,3.0,w2
2F3B55FE5E,2.0,0.0,2.0,5.0,3.0,2.0,w2
04BC23AB05,6.0,0.0,6.0,12.0,7.0,5.0,w2
1B303FEC59,2.0,0.0,5.0,10.0,7.0,3.0,w2
54C7C21573,5.0,0.0,5.0,10.0,5.0,5.0,w2
D30B809C0D,5.0,5.0,3.0,5.0,3.0,2.0,w2
77BB792447,6.0,1.0,7.0,13.0,8.0,5.0,w2
5080387F0B,4.0,3.0,2.0,4.0,3.0,1.0,w2
8B675E0A6F,3.0,0.0,4.0,8.0,5.0,3.0,w2
2C475357D2,2.0,0.0,1.0,3.0,2.0,1.0,w2
D6F573D418,3.0,0.0,3.0,7.0,5.0,3.0,w2
CFE8568F1B,6.0,1.0,6.0,12.0,6.0,5.0,w2
AFAF08236A,7.0,1.0,6.0,13.0,7.0,6.0,w2
A6C6691860,3.0,1.0,3.0,6.0,4.0,2.0,w2
7B6BD72C95,7.0,0.0,7.0,14.0,9.0,5.0,w2
0DF65BDC73,7.0,0.0,7.0,14.0,8.0,6.0,w2
788B3608A1,2.0,0.0,2.0,5.0,3.0,1.0,w2
A7CDE2A18A,4.0,2.0,5.0,9.0,6.0,4.0,w2
D0B12D70BC,12.0,4.0,9.0,18.0,12.0,6.0,w2
01BF88E010,5.0,1.0,4.0,9.0,6.0,3.0,w2
22911B285F,4.0,1.0,4.0,8.0,4.0,4.0,w2
FC83DAC7A3,3.0,0.0,3.0,6.0,4.0,2.0,w2
B6794748AA,2.0,1.0,3.0,5.0,3.0,2.0,w2
706A886EAC,5.0,0.0,5.0,11.0,7.0,4.0,w2
FEC755D82D,2.0,0.0,3.0,6.0,4.0,2.0,w2
B62C3A8DF5,6.0,2.0,5.0,9.0,5.0,5.0,w2
F61CB4D154,9.0,0.0,10.0,19.0,10.0,9.0,w2
07C42EC974,1.0,1.0,1.0,2.0,2.0,0.0,w2
4C45F0FEAA,3.0,2.0,2.0,4.0,3.0,1.0,w2
7C80F7F581,5.0,1.0,5.0,9.0,6.0,4.0,w2
E997442817,1.0,4.0,-3.0,-5.0,-1.0,-4.0,w2
41BADC4CC0,5.0,1.0,5.0,11.0,6.0,5.0,w2
B4A7096242,4.0,0.0,5.0,9.0,5.0,4.0,w2
1F6AA516EF,2.0,2.0,2.0,4.0,2.0,2.0,w2
A3F939912F,3.0,0.0,4.0,7.0,5.0,3.0,w2
EE2CEC48CA,5.0,1.0,7.0,15.0,7.0,7.0,w2
D051933E7F,3.0,1.0,1.0,2.0,1.0,1.0,w2
B4E951F5D4,4.0,1.0,4.0,8.0,4.0,4.0,w2
9F2C265475,5.0,0.0,5.0,10.0,5.0,5.0,w2
98F44F1024,3.0,0.0,4.0,8.0,5.0,4.0,w2
07B090102F,2.0,0.0,3.0,7.0,3.0,3.0,w2
B96FE9B079,2.0,3.0,1.0,1.0,2.0,-0.0,w2
A4C81D7E49,3.0,1.0,4.0,7.0,5.0,3.0,w2
0689164834,9.0,1.0,9.0,17.0,10.0,7.0,w2
15FB615E11,5.0,0.0,5.0,11.0,7.0,4.0,w2
C0B211B0E0,6.0,0.0,10.0,19.0,10.0,9.0,w2
8B482C9282,5.0,1.0,4.0,8.0,5.0,3.0,w2
0AAB42F5F6,3.0,3.0,2.0,5.0,3.0,2.0,w2
1FE752CF5B,3.0,1.0,2.0,4.0,2.0,2.0,w2
8D609F8DDE,3.0,0.0,4.0,7.0,5.0,3.0,w2
3CF5E4AE3A,4.0,1.0,4.0,8.0,7.0,2.0,w2
1101EB57EA,5.0,0.0,5.0,10.0,5.0,5.0,w2
AFFB907FB7,3.0,2.0,3.0,5.0,3.0,2.0,w2
2B398946C0,2.0,0.0,2.0,5.0,3.0,2.0,w2
A2CB82068F,4.0,0.0,4.0,8.0,5.0,3.0,w2
0805871C9E,5.0,1.0,4.0,8.0,4.0,4.0,w2
F736F9EC61,3.0,1.0,3.0,6.0,4.0,3.0,w2
A1E30318B1,1.0,1.0,2.0,4.0,3.0,2.0,w2
81AE1BB43A,3.0,1.0,3.0,6.0,7.0,-1.0,w2
AF1448C0F9,1.0,0.0,2.0,3.0,2.0,2.0,w2
7264B18DDC,3.0,1.0,4.0,8.0,5.0,3.0,w2
12EF3E3940,3.0,0.0,4.0,8.0,5.0,3.0,w2
E0192F7708,1.0,3.0,-2.0,-3.0,-1.0,-1.0,w2
1500AEC9E9,4.0,0.0,4.0,9.0,6.0,3.0,w2
4D01D7FC70,2.0,3.0,2.0,3.0,3.0,1.0,w2
2BACC48CD5,7.0,0.0,8.0,16.0,12.0,5.0,w2
4545678F5C,3.0,1.0,2.0,4.0,3.0,1.0,w2
3DDEB5C590,2.0,0.0,2.0,4.0,3.0,1.0,w2
04C32FE821,5.0,0.0,10.0,20.0,12.0,9.0,w2
864F7054DC,1.0,0.0,3.0,5.0,6.0,-1.0,w2
E3D5245A5C,3.0,3.0,2.0,4.0,3.0,1.0,w2
C81BE096C5,2.0,0.0,3.0,5.0,4.0,2.0,w2
2FB5B0F42E,3.0,0.0,4.0,7.0,4.0,4.0,w2
C285F803FC,5.0,2.0,3.0,7.0,4.0,3.0,w2
E451C5A8B4,8.0,2.0,8.0,16.0,8.0,8.0,w2
B98641C586,6.0,0.0,6.0,12.0,7.0,5.0,w2
43940A8A64,8.0,0.0,8.0,17.0,10.0,8.0,w2
F0098C3BB7,1.0,0.0,1.0,3.0,2.0,1.0,w2
C211B972DC,3.0,0.0,4.0,7.0,5.0,3.0,w2
480741E968,2.0,0.0,2.0,5.0,4.0,1.0,w2
0BAFC8FF23,6.0,2.0,9.0,17.0,9.0,8.0,w2
0BDDE0744F,6.0,1.0,6.0,12.0,7.0,7.0,w2
A79E9B768C,4.0,2.0,3.0,5.0,4.0,1.0,w2
E0D9DD0AC2,6.0,0.0,5.0,11.0,7.0,4.0,w2
67110E1FE8,3.0,1.0,4.0,8.0,4.0,4.0,w2
19CCAF7E64,1.0,3.0,-1.0,-3.0,-1.0,-1.0,w2
429F44486F,4.0,1.0,4.0,8.0,5.0,3.0,w2
E681F60382,3.0,0.0,4.0,7.0,4.0,3.0,w2
B33D13078F,1.0,0.0,1.0,2.0,2.0,-0.0,w2
0C5141AC85,2.0,2.0,2.0,4.0,3.0,1.0,w2
3AB8E2472A,5.0,1.0,5.0,10.0,6.0,3.0,w2
FC0B9C2954,3.0,0.0,3.0,6.0,3.0,3.0,w2
1AC0DEFD58,4.0,2.0,3.0,6.0,5.0,1.0,w2
E476C53DDB,5.0,0.0,5.0,11.0,6.0,4.0,w2
BF84446055,6.0,1.0,7.0,15.0,9.0,6.0,w2
81EBCFCBDA,2.0,0.0,3.0,6.0,4.0,2.0,w2
43CCFA7387,1.0,1.0,2.0,4.0,3.0,2.0,w2
705091BF4B,5.0,2.0,3.0,6.0,3.0,3.0,w2
AD6227741D,6.0,2.0,5.0,10.0,5.0,5.0,w2
68717C27AA,3.0,1.0,2.0,6.0,3.0,3.0,w2
14D8B2112F,4.0,2.0,3.0,5.0,3.0,3.0,w2
59EB6D6AF0,5.0,1.0,5.0,10.0,5.0,5.0,w2
55A9A10E5A,2.0,2.0,-0.0,-1.0,0.0,-1.0,w2
EC3DE94469,4.0,2.0,3.0,6.0,3.0,3.0,w2
48999D2A55,3.0,0.0,4.0,7.0,4.0,3.0,w2
73DA881235,4.0,0.0,5.0,11.0,6.0,4.0,w2
29DE3A883C,4.0,3.0,2.0,5.0,2.0,2.0,w2
4F0495D619,3.0,1.0,2.0,4.0,2.0,2.0,w2
F73407DE75,3.0,0.0,4.0,7.0,4.0,3.0,w2
17D3E9978C,4.0,0.0,5.0,11.0,6.0,5.0,w2
4CBF1E0625,3.0,1.0,2.0,4.0,3.0,1.0,w2
B50F719C20,3.0,0.0,3.0,5.0,4.0,1.0,w2
094C133CF6,2.0,0.0,3.0,6.0,4.0,2.0,w2
03773F858F,2.0,1.0,0.0,1.0,1.0,1.0,w2
F73F5CE1D8,2.0,3.0,-1.0,-2.0,0.0,-2.0,w2
7E7B9010E6,5.0,2.0,4.0,7.0,4.0,4.0,w2
A164D4956A,10.0,2.0,12.0,23.0,13.0,10.0,w2
D5E57458EE,4.0,0.0,5.0,11.0,7.0,4.0,w2
22BBF4D7CD,2.0,0.0,2.0,5.0,3.0,2.0,w2
A9E452D102,2.0,1.0,2.0,4.0,3.0,1.0,w2
1D8C687066,5.0,0.0,5.0,9.0,5.0,4.0,w2
92C7699519,8.0,1.0,7.0,15.0,9.0,6.0,w2
A6CCD6B342,2.0,0.0,3.0,6.0,4.0,2.0,w2
30AC7D64E7,5.0,0.0,7.0,13.0,9.0,4.0,w2
0934FDF797,4.0,1.0,3.0,6.0,7.0,-1.0,w2
D65C97F141,4.0,1.0,3.0,7.0,4.0,3.0,w2
30515A5337,6.0,0.0,7.0,15.0,8.0,7.0,w2
BA072AF15C,7.0,0.0,9.0,18.0,9.0,9.0,w2
4A502190D9,4.0,2.0,3.0,5.0,3.0,2.0,w2
D4D65C25F5,6.0,1.0,6.0,12.0,6.0,5.0,w2
FF4836DCFD,3.0,1.0,3.0,6.0,3.0,2.0,w2
CC9EC6B89A,6.0,2.0,4.0,9.0,5.0,4.0,w2
DAEB25BE16,7.0,0.0,7.0,15.0,8.0,7.0,w2
352C839BA7,5.0,0.0,6.0,12.0,8.0,4.0,w2
93C1FF69C8,3.0,0.0,3.0,6.0,4.0,2.0,w2
2D3360D160,1.0,0.0,1.0,3.0,3.0,0.0,w2
013D5128D0,4.0,1.0,7.0,14.0,9.0,6.0,w2
E2AC2E73F9,3.0,0.0,3.0,7.0,4.0,3.0,w2
7379FA1B14,4.0,1.0,5.0,10.0,6.0,4.0,w2
8DA4D1E056,6.0,3.0,3.0,7.0,4.0,3.0,w2
3493523E17,7.0,1.0,6.0,12.0,8.0,4.0,w2
0FC3A146E0,6.0,2.0,6.0,11.0,6.0,6.0,w2
87B8CCE6D0,1.0,0.0,1.0,3.0,5.0,-2.0,w2
49462F31C3,5.0,1.0,4.0,8.0,5.0,3.0,w2
4AA16CCCB4,8.0,1.0,9.0,17.0,10.0,7.0,w2
E573D550C2,3.0,0.0,3.0,7.0,4.0,4.0,w2
86FA6304F7,6.0,2.0,5.0,9.0,5.0,4.0,w2
8742EC880A,2.0,1.0,3.0,5.0,4.0,1.0,w2
3D2191745C,6.0,2.0,5.0,10.0,6.0,5.0,w2
2ED3C21CEF,5.0,2.0,3.0,7.0,5.0,2.0,w2
6E64B7B771,2.0,3.0,0.0,0.0,2.0,-2.0,w2
6506D2A49E,5.0,2.0,4.0,7.0,7.0,1.0,w2
155092C54B,3.0,2.0,3.0,5.0,3.0,3.0,w2
235FCF332E,4.0,1.0,4.0,8.0,6.0,2.0,w2
AA226B1CF0,2.0,0.0,2.0,5.0,5.0,-0.0,w2
FC2DE60524,5.0,1.0,4.0,10.0,6.0,5.0,w2
24A7C5409E,8.0,0.0,8.0,15.0,8.0,7.0,w2
53DACDB09B,4.0,0.0,4.0,8.0,5.0,3.0,w2
F51D5BED96,6.0,1.0,5.0,11.0,7.0,4.0,w2
5EB4E8A28A,4.0,0.0,5.0,9.0,5.0,4.0,w2
41A59EE64A,4.0,1.0,5.0,10.0,6.0,4.0,w2
8ED27EDC17,3.0,1.0,2.0,4.0,4.0,0.0,w2
79145CEABF,2.0,0.0,5.0,10.0,5.0,5.0,w2
5DA7C0C1F0,2.0,4.0,-1.0,-3.0,-1.0,-2.0,w2
5CE2225D9F,3.0,0.0,5.0,10.0,7.0,4.0,w2
C90E7231DC,3.0,2.0,1.0,2.0,3.0,-1.0,w2
478B07817D,3.0,0.0,3.0,6.0,3.0,3.0,w2
87BFCEA946,7.0,2.0,5.0,11.0,6.0,5.0,w2
DA917DB93D,5.0,1.0,4.0,9.0,5.0,4.0,w2
B32D4F22BC,4.0,2.0,4.0,8.0,7.0,1.0,w2
EC4575C4C1,3.0,2.0,2.0,4.0,5.0,-1.0,w2
1E199145F6,2.0,0.0,4.0,7.0,8.0,-0.0,w2
F1471306DD,6.0,0.0,6.0,11.0,8.0,3.0,w2
A0EC90C602,3.0,1.0,2.0,5.0,5.0,0.0,w2
44F7F030E2,3.0,0.0,4.0,7.0,4.0,4.0,w2
8527A818F4,6.0,0.0,8.0,17.0,9.0,8.0,w2
23F00E985E,3.0,0.0,3.0,6.0,4.0,3.0,w2
7E76D1EF9D,4.0,1.0,3.0,7.0,4.0,3.0,w2
77899C11E5,6.0,0.0,7.0,14.0,8.0,7.0,w2
8B5FC90C5D,7.0,2.0,6.0,12.0,8.0,4.0,w2
B5DFE599A1,2.0,2.0,1.0,1.0,2.0,-0.0,w2
83F28283D3,2.0,0.0,6.0,13.0,7.0,6.0,w2
5DCA190C47,3.0,0.0,6.0,11.0,6.0,5.0,w2
DFDCD1FAB4,3.0,2.0,4.0,8.0,4.0,4.0,w2
44D06ADE56,2.0,0.0,2.0,5.0,3.0,2.0,w2
50C6A2C1F5,6.0,0.0,7.0,13.0,8.0,5.0,w2
B9CF28323A,5.0,1.0,5.0,9.0,7.0,2.0,w2
97750C0DC8,5.0,1.0,5.0,9.0,5.0,5.0,w2
BA5C0EFE54,3.0,0.0,3.0,6.0,4.0,3.0,w2
D0C2F2110C,6.0,0.0,6.0,12.0,7.0,6.0,w2
ABF9A5B290,3.0,0.0,4.0,8.0,4.0,4.0,w2
D3D11B8FFB,2.0,0.0,2.0,5.0,4.0,1.0,w2
3D76ED8FEB,7.0,0.0,8.0,16.0,10.0,6.0,w2
E13B857EF2,9.0,1.0,11.0,22.0,11.0,11.0,w2
4E1B2EB9A6,2.0,1.0,3.0,5.0,3.0,2.0,w2
C1F279DDF0,6.0,4.0,3.0,7.0,6.0,1.0,w2
23CDFC9F55,3.0,0.0,5.0,9.0,5.0,4.0,w2
C38EEF3397,2.0,0.0,3.0,5.0,3.0,2.0,w2
430829B311,2.0,1.0,3.0,5.0,3.0,2.0,w2
30C905A6D1,2.0,1.0,2.0,4.0,3.0,2.0,w2
861F41AC8F,3.0,1.0,3.0,6.0,3.0,5.0,w2
9568CF8603,2.0,2.0,3.0,5.0,5.0,-0.0,w2
342C421804,3.0,1.0,5.0,9.0,5.0,5.0,w2
971E6887C9,3.0,1.0,3.0,6.0,5.0,1.0,w2
5B7B849E2B,4.0,0.0,4.0,8.0,5.0,3.0,w2
CBF1694561,2.0,2.0,1.0,3.0,2.0,1.0,w2
CECF4ACB51,3.0,2.0,0.0,1.0,1.0,-1.0,w2
4811CF74ED,3.0,0.0,4.0,8.0,4.0,4.0,w2
4A703FD6D5,4.0,0.0,6.0,11.0,6.0,5.0,w2
02E38965AA,5.0,1.0,5.0,10.0,5.0,5.0,w2
C3C6F1FAC9,2.0,0.0,2.0,3.0,3.0,1.0,w2
376A3E67DA,7.0,1.0,6.0,13.0,8.0,5.0,w2
B1F3B20606,1.0,0.0,0.0,1.0,3.0,-2.0,w2
11B195F3BC,2.0,0.0,3.0,5.0,3.0,2.0,w2
DA9B1FCE47,5.0,1.0,5.0,10.0,5.0,5.0,w2
5DE0F46C40,3.0,0.0,3.0,7.0,5.0,2.0,w2
C626FCB7FF,6.0,3.0,4.0,8.0,4.0,3.0,w2
A6DB0FE8C2,2.0,0.0,2.0,3.0,6.0,-2.0,w2
9A4DEC16B9,4.0,0.0,6.0,11.0,7.0,5.0,w2
BA142C3366,4.0,1.0,3.0,8.0,5.0,4.0,w2
A167DCEFE7,3.0,1.0,3.0,6.0,4.0,2.0,w2
423CF15499,3.0,1.0,3.0,5.0,3.0,2.0,w2
721E1F89DF,4.0,0.0,4.0,8.0,5.0,3.0,w2
C3149D0D45,2.0,3.0,0.0,0.0,2.0,-2.0,w2
B73212F3CC,2.0,2.0,2.0,4.0,2.0,2.0,w2
CBBE49B4ED,4.0,1.0,3.0,7.0,4.0,3.0,w2
5C7EB79826,3.0,0.0,5.0,9.0,5.0,4.0,w2
40E7B0BC47,5.0,2.0,4.0,8.0,8.0,1.0,w2
090DE4C1FA,4.0,1.0,4.0,7.0,9.0,-2.0,w2
4A214035C8,2.0,2.0,1.0,2.0,2.0,0.0,w2
8E31C05C57,5.0,0.0,7.0,13.0,8.0,6.0,w2
34167DE754,9.0,1.0,9.0,18.0,10.0,8.0,w2
5B730564C8,4.0,0.0,4.0,8.0,7.0,1.0,w2
03A5118EBF,10.0,1.0,9.0,18.0,11.0,8.0,w2
96A65630D4,4.0,1.0,3.0,7.0,5.0,2.0,w2
900ACFF11C,8.0,2.0,9.0,19.0,14.0,5.0,w2
638E99607E,3.0,4.0,2.0,4.0,3.0,1.0,w2
CEF21FF48D,3.0,2.0,2.0,3.0,2.0,1.0,w2
A684C0B227,4.0,2.0,3.0,7.0,6.0,1.0,w2
02A456FE75,7.0,1.0,7.0,14.0,7.0,7.0,w2
25ACFF724F,5.0,1.0,5.0,10.0,5.0,4.0,w2
73406B87FE,9.0,1.0,12.0,25.0,13.0,12.0,w2
3CD0C6F74B,7.0,1.0,6.0,11.0,6.0,6.0,w2
D310763210,5.0,1.0,7.0,14.0,8.0,5.0,w2
AF1E36A718,6.0,2.0,5.0,9.0,5.0,4.0,w2
